# file created by code in security_q.jl
# file created on 2024-08-15 at 12:29:35
# parameter: seed = 1
# parameter: T = 10000.0
# parameter: n_queues = 1
# parameter: mean_interarrival = 5.2
# parameter: mean_server_time = 5.0
# parameter: time_units = minutes
time,event_id,event_type,timing,length_event_list,length_queue1,in_service1
    3067.580,  1771,  Arrival, after,   2,  47,   1
    3067.896,  1772,  Arrival,before,   1,  47,   1
    3067.896,  1772,  Arrival, after,   2,  48,   1
    3072.968,  1770,Finish(1),before,   1,  48,   1
    3072.968,  1770,Finish(1), after,   2,  47,   1
    3074.177,  1775,Finish(1),before,   1,  47,   1
    3074.177,  1775,Finish(1), after,   2,  46,   1
    3074.186,  1773,  Arrival,before,   1,  46,   1
    3074.186,  1773,  Arrival, after,   2,  47,   1
    3074.664,  1777,Finish(1),before,   1,  47,   1
    3074.664,  1777,Finish(1), after,   2,  46,   1
    3080.954,  1780,Finish(1),before,   1,  46,   1
    3080.954,  1780,Finish(1), after,   2,  45,   1
    3081.775,  1778,  Arrival,before,   1,  45,   1
    3081.775,  1778,  Arrival, after,   2,  46,   1
    3082.279,  1783,  Arrival,before,   1,  46,   1
    3082.279,  1783,  Arrival, after,   2,  47,   1
    3085.994,  1784,  Arrival,before,   1,  47,   1
    3085.994,  1784,  Arrival, after,   2,  48,   1
    3086.843,  1785,  Arrival,before,   1,  48,   1
    3086.843,  1785,  Arrival, after,   2,  49,   1
    3087.536,  1786,  Arrival,before,   1,  49,   1
    3087.536,  1786,  Arrival, after,   2,  50,   1
    3090.206,  1782,Finish(1),before,   1,  50,   1
    3090.206,  1782,Finish(1), after,   2,  49,   1
    3093.729,  1789,Finish(1),before,   1,  49,   1
    3093.729,  1789,Finish(1), after,   2,  48,   1
    3095.088,  1791,Finish(1),before,   1,  48,   1
    3095.088,  1791,Finish(1), after,   2,  47,   1
    3095.828,  1787,  Arrival,before,   1,  47,   1
    3095.828,  1787,  Arrival, after,   2,  48,   1
    3103.891,  1794,  Arrival,before,   1,  48,   1
    3103.891,  1794,  Arrival, after,   2,  49,   1
    3103.937,  1795,  Arrival,before,   1,  49,   1
    3103.937,  1795,  Arrival, after,   2,  50,   1
    3105.595,  1793,Finish(1),before,   1,  50,   1
    3105.595,  1793,Finish(1), after,   2,  49,   1
    3107.186,  1796,  Arrival,before,   1,  49,   1
    3107.186,  1796,  Arrival, after,   2,  50,   1
    3107.706,  1798,Finish(1),before,   1,  50,   1
    3107.706,  1798,Finish(1), after,   2,  49,   1
    3108.622,  1801,Finish(1),before,   1,  49,   1
    3108.622,  1801,Finish(1), after,   2,  48,   1
    3110.396,  1799,  Arrival,before,   1,  48,   1
    3110.396,  1799,  Arrival, after,   2,  49,   1
    3111.931,  1803,Finish(1),before,   1,  49,   1
    3111.931,  1803,Finish(1), after,   2,  48,   1
    3114.836,  1806,Finish(1),before,   1,  48,   1
    3114.836,  1806,Finish(1), after,   2,  47,   1
    3116.157,  1804,  Arrival,before,   1,  47,   1
    3116.157,  1804,  Arrival, after,   2,  48,   1
    3117.992,  1808,Finish(1),before,   1,  48,   1
    3117.992,  1808,Finish(1), after,   2,  47,   1
    3124.040,  1809,  Arrival,before,   1,  47,   1
    3124.040,  1809,  Arrival, after,   2,  48,   1
    3125.714,  1812,  Arrival,before,   1,  48,   1
    3125.714,  1812,  Arrival, after,   2,  49,   1
    3129.354,  1811,Finish(1),before,   1,  49,   1
    3129.354,  1811,Finish(1), after,   2,  48,   1
    3130.999,  1813,  Arrival,before,   1,  48,   1
    3130.999,  1813,  Arrival, after,   2,  49,   1
    3131.068,  1816,  Arrival,before,   1,  49,   1
    3131.068,  1816,  Arrival, after,   2,  50,   1
    3132.163,  1817,  Arrival,before,   1,  50,   1
    3132.163,  1817,  Arrival, after,   2,  51,   1
    3132.801,  1815,Finish(1),before,   1,  51,   1
    3132.801,  1815,Finish(1), after,   2,  50,   1
    3135.960,  1820,Finish(1),before,   1,  50,   1
    3135.960,  1820,Finish(1), after,   2,  49,   1
    3137.966,  1818,  Arrival,before,   1,  49,   1
    3137.966,  1818,  Arrival, after,   2,  50,   1
    3141.354,  1823,  Arrival,before,   1,  50,   1
    3141.354,  1823,  Arrival, after,   2,  51,   1
    3141.453,  1822,Finish(1),before,   1,  51,   1
    3141.453,  1822,Finish(1), after,   2,  50,   1
    3142.972,  1824,  Arrival,before,   1,  50,   1
    3142.972,  1824,  Arrival, after,   2,  51,   1
    3143.154,  1826,Finish(1),before,   1,  51,   1
    3143.154,  1826,Finish(1), after,   2,  50,   1
    3143.767,  1829,Finish(1),before,   1,  50,   1
    3143.767,  1829,Finish(1), after,   2,  49,   1
    3146.979,  1831,Finish(1),before,   1,  49,   1
    3146.979,  1831,Finish(1), after,   2,  48,   1
    3148.424,  1833,Finish(1),before,   1,  48,   1
    3148.424,  1833,Finish(1), after,   2,  47,   1
    3148.545,  1827,  Arrival,before,   1,  47,   1
    3148.545,  1827,  Arrival, after,   2,  48,   1
    3152.194,  1835,Finish(1),before,   1,  48,   1
    3152.194,  1835,Finish(1), after,   2,  47,   1
    3155.121,  1838,Finish(1),before,   1,  47,   1
    3155.121,  1838,Finish(1), after,   2,  46,   1
    3155.200,  1836,  Arrival,before,   1,  46,   1
    3155.200,  1836,  Arrival, after,   2,  47,   1
    3157.896,  1841,  Arrival,before,   1,  47,   1
    3157.896,  1841,  Arrival, after,   2,  48,   1
    3158.035,  1842,  Arrival,before,   1,  48,   1
    3158.035,  1842,  Arrival, after,   2,  49,   1
    3160.197,  1840,Finish(1),before,   1,  49,   1
    3160.197,  1840,Finish(1), after,   2,  48,   1
    3161.794,  1843,  Arrival,before,   1,  48,   1
    3161.794,  1843,  Arrival, after,   2,  49,   1
    3162.388,  1846,  Arrival,before,   1,  49,   1
    3162.388,  1846,  Arrival, after,   2,  50,   1
    3163.127,  1845,Finish(1),before,   1,  50,   1
    3163.127,  1845,Finish(1), after,   2,  49,   1
    3165.458,  1849,Finish(1),before,   1,  49,   1
    3165.458,  1849,Finish(1), after,   2,  48,   1
    3168.308,  1847,  Arrival,before,   1,  48,   1
    3168.308,  1847,  Arrival, after,   2,  49,   1
    3168.955,  1851,Finish(1),before,   1,  49,   1
    3168.955,  1851,Finish(1), after,   2,  48,   1
    3170.677,  1852,  Arrival,before,   1,  48,   1
    3170.677,  1852,  Arrival, after,   2,  49,   1
    3172.045,  1855,  Arrival,before,   1,  49,   1
    3172.045,  1855,  Arrival, after,   2,  50,   1
    3173.190,  1854,Finish(1),before,   1,  50,   1
    3173.190,  1854,Finish(1), after,   2,  49,   1
    3176.471,  1856,  Arrival,before,   1,  49,   1
    3176.471,  1856,  Arrival, after,   2,  50,   1
    3177.545,  1859,  Arrival,before,   1,  50,   1
    3177.545,  1859,  Arrival, after,   2,  51,   1
    3180.079,  1860,  Arrival,before,   1,  51,   1
    3180.079,  1860,  Arrival, after,   2,  52,   1
    3181.015,  1858,Finish(1),before,   1,  52,   1
    3181.015,  1858,Finish(1), after,   2,  51,   1
    3181.903,  1863,Finish(1),before,   1,  51,   1
    3181.903,  1863,Finish(1), after,   2,  50,   1
    3182.016,  1865,Finish(1),before,   1,  50,   1
    3182.016,  1865,Finish(1), after,   2,  49,   1
    3187.677,  1861,  Arrival,before,   1,  49,   1
    3187.677,  1861,  Arrival, after,   2,  50,   1
    3187.798,  1868,  Arrival,before,   1,  50,   1
    3187.798,  1868,  Arrival, after,   2,  51,   1
    3191.364,  1869,  Arrival,before,   1,  51,   1
    3191.364,  1869,  Arrival, after,   2,  52,   1
    3192.143,  1870,  Arrival,before,   1,  52,   1
    3192.143,  1870,  Arrival, after,   2,  53,   1
    3192.696,  1867,Finish(1),before,   1,  53,   1
    3192.696,  1867,Finish(1), after,   2,  52,   1
    3193.631,  1873,Finish(1),before,   1,  52,   1
    3193.631,  1873,Finish(1), after,   2,  51,   1
    3193.902,  1871,  Arrival,before,   1,  51,   1
    3193.902,  1871,  Arrival, after,   2,  52,   1
    3193.922,  1876,  Arrival,before,   1,  52,   1
    3193.922,  1876,  Arrival, after,   2,  53,   1
    3193.952,  1875,Finish(1),before,   1,  53,   1
    3193.952,  1875,Finish(1), after,   2,  52,   1
    3199.620,  1877,  Arrival,before,   1,  52,   1
    3199.620,  1877,  Arrival, after,   2,  53,   1
    3201.866,  1879,Finish(1),before,   1,  53,   1
    3201.866,  1879,Finish(1), after,   2,  52,   1
    3201.954,  1882,Finish(1),before,   1,  52,   1
    3201.954,  1882,Finish(1), after,   2,  51,   1
    3207.312,  1884,Finish(1),before,   1,  51,   1
    3207.312,  1884,Finish(1), after,   2,  50,   1
    3208.021,  1880,  Arrival,before,   1,  50,   1
    3208.021,  1880,  Arrival, after,   2,  51,   1
    3213.471,  1887,  Arrival,before,   1,  51,   1
    3213.471,  1887,  Arrival, after,   2,  52,   1
    3215.078,  1888,  Arrival,before,   1,  52,   1
    3215.078,  1888,  Arrival, after,   2,  53,   1
    3218.058,  1886,Finish(1),before,   1,  53,   1
    3218.058,  1886,Finish(1), after,   2,  52,   1
    3223.071,  1889,  Arrival,before,   1,  52,   1
    3223.071,  1889,  Arrival, after,   2,  53,   1
    3225.513,  1891,Finish(1),before,   1,  53,   1
    3225.513,  1891,Finish(1), after,   2,  52,   1
    3232.563,  1892,  Arrival,before,   1,  52,   1
    3232.563,  1892,  Arrival, after,   2,  53,   1
    3237.243,  1895,  Arrival,before,   1,  53,   1
    3237.243,  1895,  Arrival, after,   2,  54,   1
    3240.506,  1896,  Arrival,before,   1,  54,   1
    3240.506,  1896,  Arrival, after,   2,  55,   1
    3241.170,  1894,Finish(1),before,   1,  55,   1
    3241.170,  1894,Finish(1), after,   2,  54,   1
    3241.230,  1897,  Arrival,before,   1,  54,   1
    3241.230,  1897,  Arrival, after,   2,  55,   1
    3247.116,  1899,Finish(1),before,   1,  55,   1
    3247.116,  1899,Finish(1), after,   2,  54,   1
    3249.801,  1900,  Arrival,before,   1,  54,   1
    3249.801,  1900,  Arrival, after,   2,  55,   1
    3251.725,  1903,  Arrival,before,   1,  55,   1
    3251.725,  1903,  Arrival, after,   2,  56,   1
    3252.733,  1902,Finish(1),before,   1,  56,   1
    3252.733,  1902,Finish(1), after,   2,  55,   1
    3254.891,  1904,  Arrival,before,   1,  55,   1
    3254.891,  1904,  Arrival, after,   2,  56,   1
    3254.919,  1907,  Arrival,before,   1,  56,   1
    3254.919,  1907,  Arrival, after,   2,  57,   1
    3256.199,  1908,  Arrival,before,   1,  57,   1
    3256.199,  1908,  Arrival, after,   2,  58,   1
    3256.220,  1906,Finish(1),before,   1,  58,   1
    3256.220,  1906,Finish(1), after,   2,  57,   1
    3257.848,  1909,  Arrival,before,   1,  57,   1
    3257.848,  1909,  Arrival, after,   2,  58,   1
    3258.738,  1911,Finish(1),before,   1,  58,   1
    3258.738,  1911,Finish(1), after,   2,  57,   1
    3260.573,  1914,Finish(1),before,   1,  57,   1
    3260.573,  1914,Finish(1), after,   2,  56,   1
    3262.348,  1916,Finish(1),before,   1,  56,   1
    3262.348,  1916,Finish(1), after,   2,  55,   1
    3268.207,  1918,Finish(1),before,   1,  55,   1
    3268.207,  1918,Finish(1), after,   2,  54,   1
    3268.946,  1912,  Arrival,before,   1,  54,   1
    3268.946,  1912,  Arrival, after,   2,  55,   1
    3269.816,  1921,  Arrival,before,   1,  55,   1
    3269.816,  1921,  Arrival, after,   2,  56,   1
    3272.931,  1922,  Arrival,before,   1,  56,   1
    3272.931,  1922,  Arrival, after,   2,  57,   1
    3273.062,  1920,Finish(1),before,   1,  57,   1
    3273.062,  1920,Finish(1), after,   2,  56,   1
    3277.918,  1925,Finish(1),before,   1,  56,   1
    3277.918,  1925,Finish(1), after,   2,  55,   1
    3278.244,  1923,  Arrival,before,   1,  55,   1
    3278.244,  1923,  Arrival, after,   2,  56,   1
    3280.055,  1927,Finish(1),before,   1,  56,   1
    3280.055,  1927,Finish(1), after,   2,  55,   1
    3280.560,  1928,  Arrival,before,   1,  55,   1
    3280.560,  1928,  Arrival, after,   2,  56,   1
    3282.595,  1931,  Arrival,before,   1,  56,   1
    3282.595,  1931,  Arrival, after,   2,  57,   1
    3294.177,  1930,Finish(1),before,   1,  57,   1
    3294.177,  1930,Finish(1), after,   2,  56,   1
    3296.523,  1932,  Arrival,before,   1,  56,   1
    3296.523,  1932,  Arrival, after,   2,  57,   1
    3301.085,  1934,Finish(1),before,   1,  57,   1
    3301.085,  1934,Finish(1), after,   2,  56,   1
    3304.319,  1935,  Arrival,before,   1,  56,   1
    3304.319,  1935,  Arrival, after,   2,  57,   1
    3307.733,  1937,Finish(1),before,   1,  57,   1
    3307.733,  1937,Finish(1), after,   2,  56,   1
    3309.586,  1938,  Arrival,before,   1,  56,   1
    3309.586,  1938,  Arrival, after,   2,  57,   1
    3310.592,  1941,  Arrival,before,   1,  57,   1
    3310.592,  1941,  Arrival, after,   2,  58,   1
    3310.794,  1942,  Arrival,before,   1,  58,   1
    3310.794,  1942,  Arrival, after,   2,  59,   1
    3316.829,  1943,  Arrival,before,   1,  59,   1
    3316.829,  1943,  Arrival, after,   2,  60,   1
    3317.744,  1940,Finish(1),before,   1,  60,   1
    3317.744,  1940,Finish(1), after,   2,  59,   1
    3327.814,  1946,Finish(1),before,   1,  59,   1
    3327.814,  1946,Finish(1), after,   2,  58,   1
    3328.074,  1944,  Arrival,before,   1,  58,   1
    3328.074,  1944,  Arrival, after,   2,  59,   1
    3331.640,  1948,Finish(1),before,   1,  59,   1
    3331.640,  1948,Finish(1), after,   2,  58,   1
    3332.816,  1949,  Arrival,before,   1,  58,   1
    3332.816,  1949,  Arrival, after,   2,  59,   1
    3342.080,  1951,Finish(1),before,   1,  59,   1
    3342.080,  1951,Finish(1), after,   2,  58,   1
    3344.365,  1954,Finish(1),before,   1,  58,   1
    3344.365,  1954,Finish(1), after,   2,  57,   1
    3344.858,  1952,  Arrival,before,   1,  57,   1
    3344.858,  1952,  Arrival, after,   2,  58,   1
    3344.966,  1957,  Arrival,before,   1,  58,   1
    3344.966,  1957,  Arrival, after,   2,  59,   1
    3345.307,  1956,Finish(1),before,   1,  59,   1
    3345.307,  1956,Finish(1), after,   2,  58,   1
    3350.410,  1958,  Arrival,before,   1,  58,   1
    3350.410,  1958,  Arrival, after,   2,  59,   1
    3351.171,  1960,Finish(1),before,   1,  59,   1
    3351.171,  1960,Finish(1), after,   2,  58,   1
    3351.361,  1961,  Arrival,before,   1,  58,   1
    3351.361,  1961,  Arrival, after,   2,  59,   1
    3351.732,  1964,  Arrival,before,   1,  59,   1
    3351.732,  1964,  Arrival, after,   2,  60,   1
    3352.944,  1965,  Arrival,before,   1,  60,   1
    3352.944,  1965,  Arrival, after,   2,  61,   1
    3353.947,  1963,Finish(1),before,   1,  61,   1
    3353.947,  1963,Finish(1), after,   2,  60,   1
    3354.277,  1966,  Arrival,before,   1,  60,   1
    3354.277,  1966,  Arrival, after,   2,  61,   1
    3355.488,  1968,Finish(1),before,   1,  61,   1
    3355.488,  1968,Finish(1), after,   2,  60,   1
    3356.999,  1969,  Arrival,before,   1,  60,   1
    3356.999,  1969,  Arrival, after,   2,  61,   1
    3357.152,  1972,  Arrival,before,   1,  61,   1
    3357.152,  1972,  Arrival, after,   2,  62,   1
    3363.378,  1973,  Arrival,before,   1,  62,   1
    3363.378,  1973,  Arrival, after,   2,  63,   1
    3363.633,  1971,Finish(1),before,   1,  63,   1
    3363.633,  1971,Finish(1), after,   2,  62,   1
    3366.309,  1974,  Arrival,before,   1,  62,   1
    3366.309,  1974,  Arrival, after,   2,  63,   1
    3371.608,  1976,Finish(1),before,   1,  63,   1
    3371.608,  1976,Finish(1), after,   2,  62,   1
    3373.068,  1977,  Arrival,before,   1,  62,   1
    3373.068,  1977,  Arrival, after,   2,  63,   1
    3375.405,  1979,Finish(1),before,   1,  63,   1
    3375.405,  1979,Finish(1), after,   2,  62,   1
    3376.855,  1982,Finish(1),before,   1,  62,   1
    3376.855,  1982,Finish(1), after,   2,  61,   1
    3383.036,  1980,  Arrival,before,   1,  61,   1
    3383.036,  1980,  Arrival, after,   2,  62,   1
    3383.434,  1985,  Arrival,before,   1,  62,   1
    3383.434,  1985,  Arrival, after,   2,  63,   1
    3388.892,  1986,  Arrival,before,   1,  63,   1
    3388.892,  1986,  Arrival, after,   2,  64,   1
    3389.139,  1984,Finish(1),before,   1,  64,   1
    3389.139,  1984,Finish(1), after,   2,  63,   1
    3389.180,  1987,  Arrival,before,   1,  63,   1
    3389.180,  1987,  Arrival, after,   2,  64,   1
    3390.134,  1989,Finish(1),before,   1,  64,   1
    3390.134,  1989,Finish(1), after,   2,  63,   1
    3393.613,  1990,  Arrival,before,   1,  63,   1
    3393.613,  1990,  Arrival, after,   2,  64,   1
    3395.489,  1993,  Arrival,before,   1,  64,   1
    3395.489,  1993,  Arrival, after,   2,  65,   1
    3395.970,  1992,Finish(1),before,   1,  65,   1
    3395.970,  1992,Finish(1), after,   2,  64,   1
    3396.054,  1996,Finish(1),before,   1,  64,   1
    3396.054,  1996,Finish(1), after,   2,  63,   1
    3397.560,  1994,  Arrival,before,   1,  63,   1
    3397.560,  1994,  Arrival, after,   2,  64,   1
    3397.699,  1999,  Arrival,before,   1,  64,   1
    3397.699,  1999,  Arrival, after,   2,  65,   1
    3398.303,  1998,Finish(1),before,   1,  65,   1
    3398.303,  1998,Finish(1), after,   2,  64,   1
    3402.616,  2000,  Arrival,before,   1,  64,   1
    3402.616,  2000,  Arrival, after,   2,  65,   1
    3404.351,  2002,Finish(1),before,   1,  65,   1
    3404.351,  2002,Finish(1), after,   2,  64,   1
    3405.245,  2003,  Arrival,before,   1,  64,   1
    3405.245,  2003,  Arrival, after,   2,  65,   1
    3418.044,  2006,  Arrival,before,   1,  65,   1
    3418.044,  2006,  Arrival, after,   2,  66,   1
    3418.920,  2005,Finish(1),before,   1,  66,   1
    3418.920,  2005,Finish(1), after,   2,  65,   1
    3425.934,  2007,  Arrival,before,   1,  65,   1
    3425.934,  2007,  Arrival, after,   2,  66,   1
    3431.446,  2010,  Arrival,before,   1,  66,   1
    3431.446,  2010,  Arrival, after,   2,  67,   1
    3437.526,  2009,Finish(1),before,   1,  67,   1
    3437.526,  2009,Finish(1), after,   2,  66,   1
    3438.070,  2011,  Arrival,before,   1,  66,   1
    3438.070,  2011,  Arrival, after,   2,  67,   1
    3442.842,  2013,Finish(1),before,   1,  67,   1
    3442.842,  2013,Finish(1), after,   2,  66,   1
    3453.348,  2014,  Arrival,before,   1,  66,   1
    3453.348,  2014,  Arrival, after,   2,  67,   1
    3456.617,  2017,  Arrival,before,   1,  67,   1
    3456.617,  2017,  Arrival, after,   2,  68,   1
    3456.757,  2016,Finish(1),before,   1,  68,   1
    3456.757,  2016,Finish(1), after,   2,  67,   1
    3458.125,  2018,  Arrival,before,   1,  67,   1
    3458.125,  2018,  Arrival, after,   2,  68,   1
    3458.573,  2020,Finish(1),before,   1,  68,   1
    3458.573,  2020,Finish(1), after,   2,  67,   1
    3459.688,  2023,Finish(1),before,   1,  67,   1
    3459.688,  2023,Finish(1), after,   2,  66,   1
    3461.180,  2025,Finish(1),before,   1,  66,   1
    3461.180,  2025,Finish(1), after,   2,  65,   1
